source_genesymbol	target_genesymbol	is_directed	consensus_direction	references
PDGFRB	SHC1	1	1	ACSN:12767520;ACSN:17496910;ACSN:17673906;HPRD:8195171;KEA:10482988;KEA:10764799;KEA:10816433;KEA:10896916;KEA:10921922;KEA:11075717;KEA:12237775;KEA:12522270;KEA:15592455;KEA:8610109;KEA:8702728;KEA:9121430;KEA:9446569;KEA:9685404;KEA:9710204;KEA:9741627;KEA:9927207;SIGNOR:8195171;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8195171
PDGFA	PDGFRA	1	1	Baccin2019:152078112544881;CellChatDB:15207812;CellTalkDB:15207811;Cellinker:15207812;Cellinker:28267575;HPRD:2544881;ICELLNET:15207811;ICELLNET:9739761;IntAct:25241761;IntAct:7679113;LRdb:15207811;LRdb:25;Lit-BM-17:11297552;Lit-BM-17:15767546;Lit-BM-17:25241761;Lit-BM-17:2544881;Lit-BM-17:7679113;SIGNOR:11803579;SignaLink3:11803579;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:2544881;connectomeDB2020:15207811;connectomeDB2020:2544881
PDGFB	PDGFRA	1	1	Baccin2019:152078112544881;CellChatDB:15207812;CellTalkDB:15207811;Cellinker:15207812;Cellinker:28267575;HPRD:2544881;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:7679113;LRdb:15207811;LRdb:25;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:15767546;Lit-BM-17:2544881;Lit-BM-17:7679113;Lit-BM-17:9677323;SIGNOR:11331882;SignaLink3:11803579;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:2544881;connectomeDB2020:15207811;connectomeDB2020:2544881
FGF1	FGFR1	1	1	Baccin2019:10336501;Baccin2019:11032250;Baccin2019:8663044;Baccin2019:8756477;BioGRID:1309595;BioGRID:1383494;BioGRID:8756477;BioGRID:9624181;CellTalkDB:16597617;Cellinker:10336501;Cellinker:11032250;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;Cellinker:8756477;DIP:10830168;DIP:1722683;DIP:22244757;DIP:7730326;HPMR:8663044;HPRD:10336501;HPRD:11032250;IntAct:10830168;IntAct:14613973;IntAct:18441324;IntAct:25241761;LRdb:16597617;Lit-BM-17:10830168;Lit-BM-17:11030354;Lit-BM-17:11714710;Lit-BM-17:1722683;Lit-BM-17:18441324;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:7730326;Lit-BM-17:8576175;MatrixDB:18441324;SIGNOR:11030354;SIGNOR:18940940;SignaLink3:11030354;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10336501;connectomeDB2020:11032250;connectomeDB2020:8663044;connectomeDB2020:8756477
FGF1	FGFR2	1	1	Baccin2019:10618369;Baccin2019:11069186;Baccin2019:14732692;BioGRID:10618369;CellTalkDB:16597617;Cellinker:10618369;Cellinker:11069186;Cellinker:14732692;Cellinker:25772309;DIP:10339576;DIP:10618369;DIP:11069186;DIP:8663044;HPRD:10618369;HPRD:11069186;HPRD:14732692;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10618369;Lit-BM-17:11069186;Lit-BM-17:11714710;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:8576175;Lit-BM-17:8663044;SIGNOR:10618369;SignaLink3:10618369;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10618369;connectomeDB2020:11069186;connectomeDB2020:14732692
FGF2	FGFR2	1	1	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:25772309;Cellinker:8663044;HPMR:8663044;IntAct:10830168;IntAct:11390973;LRdb:16597617;Lit-BM-17:10950949;Lit-BM-17:11121055;Lit-BM-17:11390973;Lit-BM-17:17981115;Lit-BM-17:26267536;ProtMapper:18332103;SIGNOR:11390973;SIGNOR:7687739;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:8663044
FGF3	FGFR2	1	1	Baccin2019:75926248663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:7592624;Cellinker:8663044;DIP:8663044;HPRD:8663044;LRdb:16597617;SIGNOR:8663044;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:7592624;connectomeDB2020:8663044
FGF4	FGFR2	1	1	Baccin2019:114860338663044;CellTalkDB:16597617;Cellinker:11486033;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;SIGNOR:8663044;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:11486033;connectomeDB2020:8663044
FGF7	FGFR2	1	1	Baccin2019:125919597687739;CellTalkDB:16597617;Cellinker:12591959;Cellinker:16597617;Cellinker:25772309;Cellinker:27192911;Cellinker:7687739;DIP:10339576;DIP:10950949;DIP:11121055;DIP:8663044;HPRD:7687739;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10950949;Lit-BM-17:11121055;Lit-BM-17:11714710;Lit-BM-17:1309608;Lit-BM-17:8663044;Lit-BM-17:9582367;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8663044;SignaLink3:9582367;connectomeDB2020:12591959;connectomeDB2020:7687739
FGF8	FGFR2	1	1	Baccin2019:10751172;Baccin2019:8663044;CellTalkDB:16597617;Cellinker:10751172;Cellinker:25772309;Cellinker:8663044;HPRD:10751172;HPRD:8663044;LRdb:16597617;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:10751172;connectomeDB2020:8663044
FGF9	FGF10	1	1	SignaLink3:23331499;SignaLink3:8663044
FGF10	FGFR2	1	1	Baccin2019:12591959;Baccin2019:9582367;CellTalkDB:16597617;Cellinker:12591959;Cellinker:16597617;Cellinker:25772309;Cellinker:9582367;HPRD:9582367;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:12591959;Lit-BM-17:25241761;Lit-BM-17:9582367;SIGNOR:8663044;SIGNOR:9582367;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8663044;SignaLink3:9582367;connectomeDB2020:12591959;connectomeDB2020:9582367
FLT1	PLCG1	1	1	HPRD:11312102;HPRD:9299537;HPRD:9398617;HPRD:9600074;Lit-BM-17:23397142;Lit-BM-17:9398617;SIGNOR:9398617;SignaLink3:11312102;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:9299537;SignaLink3:9398617;SignaLink3:9600074
VEGFB	FLT1	1	1	Baccin2019:9751730;Baccin2019:97517301;BioGRID:10409677;CellChatDB:16633338;CellTalkDB:9751730;Cellinker:9751730;HPRD:9751730;ICELLNET:11181169;ICELLNET:26285753;LRdb:97517301;LRdb:98;ProtMapper:29397867;SignaLink3:10409677;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9751730;connectomeDB2020:9751730;connectomeDB2020:97517301
NTRK1	FRS2	1	1	HPRD:10092678;Lit-BM-17:10092678;SIGNOR:10092678;SignaLink3:10092678;SignaLink3:21071413;SignaLink3:23331499
NTRK1	PLCG1	1	1	BioGRID:1400471;BioGRID:1715690;CA1:8552402;HPRD:1715690;HPRD:8384556;Lit-BM-17:10092678;Lit-BM-17:10708759;Lit-BM-17:1715690;Lit-BM-17:25921289;Lit-BM-17:8384556;Lit-BM-17:9856458;SIGNOR:10708759;SIGNOR:8384556;SignaLink3:10092678;SignaLink3:10708759;SignaLink3:1715690;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8384556
EFNA1	EPHA1	1	1	Baccin2019:11519828;Baccin2019:8755474;Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11519828;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPMR:9330863;HPRD:11519828;HPRD:8755474;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:11519828;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9267020;connectomeDB2020:11519828;connectomeDB2020:8755474;connectomeDB2020:9330863
EFNA2	EPHA2	1	1	Baccin2019:8755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8755474;HPRD:8755474;LRdb:11114742;SIGNOR:10072375;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9267020;connectomeDB2020:8755474
EFNA5	EPHA5	1	1	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10531456;Cellinker:15114347;Cellinker:9330863;HPMR:9330863;HPRD:10531456;LRdb:11114742;SIGNOR:9330863;SignaLink3:10531456;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:9267020;connectomeDB2020:10531456;connectomeDB2020:9330863
EFNB3	EPHB3	1	1	Baccin2019:93308639484836;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:9330863;Cellinker:9484836;HPRD:9484836;LRdb:11114742;SIGNOR:9330863;SIGNOR:9484836;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9267020;SignaLink3:9484836;connectomeDB2020:9330863;connectomeDB2020:9484836
EFNA1	EPHA6	1	1	Baccin2019:93308638755474;CellTalkDB:11114742;Cellinker:8755474;Cellinker:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863
EFNA2	EPHA6	1	1	Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;HPMR:9330863;LRdb:11114742;SIGNOR:10072375;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863
EFNA3	EPHA6	1	1	Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863
EFNA4	EPHA6	1	1	Baccin2019:933086310607706;CellTalkDB:11114742;Cellinker:10607706;Cellinker:9330863;HPRD:10607706;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10607706;connectomeDB2020:9330863
EFNA5	EPHA6	1	1	Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863
EFNA5	EPHA7	1	1	Baccin2019:10366629;BioGRID:10366629;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10366629;Cellinker:15114347;HPRD:10366629;ICELLNET:9530499;LRdb:11114742;SignaLink3:10366629;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10366629
EFNA1	EPHA8	1	1	Baccin2019:10515610;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10515610;Cellinker:15114347;HPRD:10515610;LRdb:11114742;SIGNOR:17420126;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10515610
EFNA1	EPHA4	1	1	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;DIP:19836338;HPRD:8755474;LRdb:11114742;Lit-BM-17:10366629;Lit-BM-17:19836338;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863
EFNA5	EPHA4	1	1	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;DIP:19836338;DIP:23812375;HPMR:9330863;HPRD:8755474;IntAct:19836338;IntAct:23812375;LRdb:11114742;SIGNOR:9330863;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863
EFNA1	EPHA2	1	1	Baccin2019:11248553;Baccin2019:14692877;Baccin2019:7973638;Baccin2019:8755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11248553;Cellinker:14692877;Cellinker:15114347;Cellinker:7973638;Cellinker:8755474;DIP:20505120;DIP:22244754;DIP:8139691;DOMINO:19525919;HPMR:11248553;HPRD:14692877;HPRD:7973638;HPRD:8755474;IntAct:19525919;IntAct:19573808;IntAct:20505120;LRdb:11114742;Lit-BM-17:19525919;Lit-BM-17:19573808;Lit-BM-17:8139691;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:14692877;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:7973638;SignaLink3:8755474;SignaLink3:9576626;connectomeDB2020:11248553;connectomeDB2020:14692877;connectomeDB2020:7973638;connectomeDB2020:8755474
EFNA1	EPHA3	1	1	Baccin2019:93308638070404;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8070404;Cellinker:9330863;HPRD:8070404;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8070404;SignaLink3:9195962;SignaLink3:9576626;connectomeDB2020:8070404;connectomeDB2020:9330863
EFNA5	EPHA3	1	1	Baccin2019:9195962;Baccin2019:9245480;Baccin2019:9330863;Baccin2019:9751130;BioGRID:9245480;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:9195962;Cellinker:9245480;Cellinker:9330863;Cellinker:9751130;HPMR:9330863;HPRD:9195962;HPRD:9245480;HPRD:9751130;ICELLNET:9530499;LRdb:11114742;SIGNOR:9330863;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9195962;SignaLink3:9245480;SignaLink3:9576626;SignaLink3:9751130;connectomeDB2020:9195962;connectomeDB2020:9245480;connectomeDB2020:9330863;connectomeDB2020:9751130
EFNA1	EPHA5	1	1	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863
EFNB2	EPHB4	1	1	Baccin2019:12051776;Baccin2019:7534404;Baccin2019:9718367;CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:15114347;Cellinker:12051776;Cellinker:15114347;Cellinker:7534404;Cellinker:9718367;HPMR:7534404;HPRD:12051776;HPRD:9718367;LRdb:11114742;SignaLink3:12051776;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:9576626;SignaLink3:9718367;connectomeDB2020:12051776;connectomeDB2020:7534404;connectomeDB2020:9718367
EPHA3	CRK	1	1	HPRD:11870224;SIGNOR:11870224;SignaLink3:11870224;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499
EPHA4	NGEF	1	1	HPRD:11336673;SignaLink3:11336673;SignaLink3:21071413;SignaLink3:23331499
LTK	IRS1	1	1	SIGNOR:9223670;SignaLink3:23331499;SignaLink3:9223670
LTK	PIK3CG	1	1	SIGNOR:9223670;SignaLink3:23331499;SignaLink3:9223670
LTK	CBL	1	1	HPRD:9223670;SIGNOR:9223670;SignaLink3:23331499;SignaLink3:9223670
ANGPT2	TEK	1	1	Baccin2019:9204896;Baccin2019:9723709;CellChatDB:20651738;CellTalkDB:9204896;Cellinker:20651738;Cellinker:28396397;Cellinker:9204896;Cellinker:9723709;DIP:15893672;DIP:16732286;HPRD:9723709;IntAct:15893672;IntAct:16732286;IntAct:20708158;LRdb:9204896;LRdb:972;Lit-BM-17:12427764;Lit-BM-17:15893672;Lit-BM-17:16732286;Lit-BM-17:20708158;Lit-BM-17:25237190;Lit-BM-17:9204896;Lit-BM-17:9723709;SIGNOR:9723709;SignaLink3:12427764;SignaLink3:15893672;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9204896;SignaLink3:9723709;connectomeDB2020:9204896;connectomeDB2020:9723709
ANGPT1	TEK	1	1	Baccin2019:12427764;Baccin2019:8980223;Baccin2019:8980224;Baccin2019:9723709;BioGRID:8980223;CellChatDB:20651738;CellTalkDB:8980223;Cellinker:12427764;Cellinker:20651738;Cellinker:28396397;Cellinker:8980223;Cellinker:8980224;Cellinker:9723709;HPMR:8980223;HPRD:12427764;HPRD:8980223;HPRD:8980224;HPRD:9723709;IntAct:20708158;IntAct:29106382;LRdb:12427764;LRdb:8980223;LRdb:8980224;LRdb:9723709;Lit-BM-17:12427764;Lit-BM-17:20708158;Lit-BM-17:8980223;Lit-BM-17:9204896;Lit-BM-17:9723709;ProtMapper:21858121;SIGNOR:9204896;SignaLink3:12427764;SignaLink3:18988627;SignaLink3:20937382;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8980223;SignaLink3:8980224;SignaLink3:9204896;SignaLink3:9723709;connectomeDB2020:12427764;connectomeDB2020:8980223;connectomeDB2020:8980224;connectomeDB2020:9723709
ANGPT4	TEK	1	1	Baccin2019:10051567;CellTalkDB:10051567;Cellinker:10051567;HPRD:10051567;LRdb:10051567;SIGNOR:15284220;SignaLink3:10051567;SignaLink3:15284220;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;connectomeDB2020:10051567;connectomeDB2020:15284220
TEK	TNIP2	1	1	HPRD:12609966;InnateDB:12609966;Lit-BM-17:12609966;SignaLink3:12609966;SignaLink3:23331499
AGRN	MUSK	1	1	Baccin2019:8653787;CellTalkDB:8653787;Cellinker:8653787;HPMR:8653787;LRdb:8653787;SignaLink3:18848351;SignaLink3:23331499;connectomeDB2020:8653787
DOK7	MUSK	1	1	HPRD:16794080;HPRD:16917026;SIGNOR:16794080;SIGNOR:16917026;SIGNOR:23467009;SignaLink3:16794080;SignaLink3:16917026;SignaLink3:18988627;SignaLink3:23331499
WNT3A	RYK	1	1	Baccin2019:15454084;CellTalkDB:15454084;Cellinker:15454084;HPRD:15454084;LRdb:15454084;NetPath:15454084;SIGNOR:15454084;SignaLink3:15454084;SignaLink3:18988627;SignaLink3:23331499;connectomeDB2020:15454084
CDK5R1	LMTK2	1	1	HPRD:12832520;ProtMapper:22220831;SIGNOR:12832520;SignaLink3:12832520;SignaLink3:23331499
GAS6	AXL	1	1	Baccin2019:16362042;Baccin2019:7854420;Baccin2019:8621659;Baccin2019:8939948;CellChatDB:27801848;CellTalkDB:7854420;Cellinker:16362042;Cellinker:27801848;Cellinker:7854420;Cellinker:8621659;Cellinker:8939948;DOMINO:16362042;Guide2Pharma:8939948;HPMR:7854420;HPMR:8939948;HPRD:16362042;HPRD:8621659;InnateDB:12218057;InnateDB:16362042;InnateDB:7854420;InnateDB:8939948;LRdb:16362042;LRdb:7854420;LRdb:8621659;LRdb:8939948;Lit-BM-17:16362042;Lit-BM-17:8939948;ProtMapper:27829217;SIGNOR:16362042;SIGNOR:7867073;SignaLink3:16362042;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8621659;connectomeDB2020:16362042;connectomeDB2020:7854420;connectomeDB2020:8621659;connectomeDB2020:8939948;scConnect:8939948
GAS6	MERTK	1	1	CellChatDB:27801848;CellTalkDB:9160883;Cellinker:27801848;Cellinker:8939948;Cellinker:9160883;Guide2Pharma:8939948;HPMR:9160883;HPRD:8939948;ICELLNET:9160883;InnateDB:9160883;LRdb:894;LRdb:9160883;SIGNOR:8939948;SignaLink3:23331499;SignaLink3:8939948;connectomeDB2020:8939948;connectomeDB2020:9160883;scConnect:8939948
TYRO3	PIK3R1	1	1	HPRD:10627473;Lit-BM-17:10627473;SignaLink3:10627473;SignaLink3:18988627;SignaLink3:23331499
RET	DOK6	1	1	HPRD:15286081;SIGNOR:15286081;SignaLink3:15286081;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499
GDNF	RET	1	1	Baccin2019:14514671;Baccin2019:8674117;Baccin2019:9182803;Baccin2019:9482105;CellTalkDB:9182803;Cellinker:14514671;Cellinker:8674117;Cellinker:9182803;Cellinker:9482105;HPMR:11106404;HPMR:14514671;HPRD:8674117;LRdb:14514671;LRdb:8674117;LRdb:9182803;LRdb:9482105;ProtMapper:22751117;ProtMapper:23429478;ProtMapper:25684228;SIGNOR:9182803;SignaLink3:23331499;SignaLink3:8674117;connectomeDB2020:14514671;connectomeDB2020:8674117;connectomeDB2020:9182803;connectomeDB2020:9482105
ABL1	MTOR	1	1	InnateDB:10753870;SIGNOR:10753870;SignaLink3:10753870;SignaLink3:21071413;SignaLink3:23331499
PTK6	STAP2	1	1	HPRD:10980601;PhosphoSite:19393627;ProtMapper:19393627;SIGNOR:10980601;SIGNOR:19393627;SignaLink3:10980601;SignaLink3:21071413;SignaLink3:23331499;dbPTM:12540842;dbPTM:19393627;iPTMnet:19393627
IGF1R	RASA1	1	1	HPRD:7642582;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:7642582
FGFR1	FRS2	1	1	ACSN:11274345;ACSN:11447289;ACSN:11777939;ACSN:11997436;ACSN:12040186;ACSN:14585353;ACSN:15173823;ACSN:15567848;ACSN:15574420;ACSN:16488589;ACSN:17496910;ACSN:19568798;ACSN:6321473;BioGRID:10629055;BioGRID:11877385;HPRD:11090629;HPRD:11877385;HPRD:9632781;KEA:9632781;Lit-BM-17:10629055;Lit-BM-17:11090629;Lit-BM-17:11877385;Lit-BM-17:21765395;Lit-BM-17:9660748;ProtMapper:25394172;SIGNOR:9182757;SignaLink3:23331499;SignaLink3:9660748
NCK2	PTK2	1	1	Adhesome:10592173;Adhesome:11950595;HPRD:11950595;SignaLink3:11950595;SignaLink3:23331499
ERBB3	PIK3R1	1	1	ACSN:17496910;BioGRID:10383151;BioGRID:11694521;DOMINO:16273093;HPRD:10383151;HPRD:11546794;IntAct:10572067;IntAct:16273093;IntAct:20007781;IntAct:20227043;IntAct:21278786;Lit-BM-17:10383151;Lit-BM-17:10572067;Lit-BM-17:11546794;Lit-BM-17:16273093;Lit-BM-17:18803287;Lit-BM-17:20007781;Lit-BM-17:20227043;Lit-BM-17:21075308;Lit-BM-17:22439932;Lit-BM-17:24189400;Lit-BM-17:9130710;Lit-BM-17:9756944;SignaLink3:10383151;SignaLink3:11546794;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499
ERBB2	PIK3R1	1	1	ACSN:17496910;DOMINO:16273093;HPRD:1351056;HPRD:16843263;IntAct:16273093;Lit-BM-17:16273093;Lit-BM-17:16843263;Lit-BM-17:21075308;Lit-BM-17:9756944;NetPath:11331299;SignaLink3:11546794;SignaLink3:23331499
PTPRF	IRS1	1	1	Adhesome:10592173;Adhesome:10660596;Adhesome:8732688;HPRD:10660596;HPRD:15588985;HPRD:8732688;ProtMapper:22899729;SignaLink3:10660596;SignaLink3:15588985;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8732688
EGFR	ESR1	1	1	HPRD:11887937;ProtMapper:20809984;SIGNOR:11887937;SignaLink3:11887937;SignaLink3:23331499
NR0B1	ESR1	1	1	HPRD:11053406;SignaLink3:11053406;SignaLink3:23331499
NR0B2	HNF4A	1	1	BioGRID:11535594;HPRD:15604093;HPRD:16488887;Lit-BM-17:15604093;Lit-BM-17:16455805;Lit-BM-17:20516075;SignaLink3:10594021;SignaLink3:15604093;SignaLink3:20516075;SignaLink3:21071413;SignaLink3:23331499
RARA	RXRA	1	1	BioGRID:12052862;BioGRID:15171703;BioGRID:31700049;DIP:16769902;DIP:21478865;DIP:7760852;HPRD:10698945;HPRD:10882070;HPRD:1310351;HPRD:15604093;HPRD:17641689;IntAct:10698945;IntAct:16769902;IntAct:19345331;IntAct:21478865;IntAct:21988832;IntAct:25241761;Lit-BM-17:10698945;Lit-BM-17:12052862;Lit-BM-17:1314167;Lit-BM-17:14521715;Lit-BM-17:15171703;Lit-BM-17:15528208;Lit-BM-17:15604093;Lit-BM-17:16224062;Lit-BM-17:19345331;Lit-BM-17:21478865;Lit-BM-17:21988832;Lit-BM-17:25241761;Lit-BM-17:25303530;Lit-BM-17:7705655;Lit-BM-17:9121466;Lit-BM-17:9415406;Lit-BM-17:9582446;NetPath:12393611;SIGNOR:1310351;SignaLink3:10698945;SignaLink3:10828175;SignaLink3:10882070;SignaLink3:12052862;SignaLink3:1310351;SignaLink3:15604093;SignaLink3:17641689;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499
RXRB	RARA	1	1	HPRD:15604093;HPRD:16189514;IntAct:16189514;IntAct:20211142;IntAct:21988832;IntAct:26871637;IntAct:29892012;IntAct:31515488;IntAct:32296183;Lit-BM-17:15604093;Lit-BM-17:21988832;Lit-BM-17:25303530;SIGNOR:1310351;SignaLink3:10721822;SignaLink3:15604093;SignaLink3:16189514;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499
RXRA	RARG	1	1	HPRD:15604093;HPRD:9083083;SIGNOR:1310351;SignaLink3:15370702;SignaLink3:23331499
RARG	RXRB	1	1	HPRD:15604093;IntAct:32296183;SIGNOR:1310351;SignaLink3:10721822;SignaLink3:15604093;SignaLink3:18988627;SignaLink3:23331499
RXRB	RARG	1	1	HPRD:15604093;IntAct:32296183;SIGNOR:1310351;SignaLink3:10721822;SignaLink3:15604093;SignaLink3:21071413;SignaLink3:23331499
RXRA	PPARA	1	1	BioGRID:10195690;BioGRID:12562861;HPRD:10195690;SIGNOR:11237216;SignaLink3:10708554;SignaLink3:23331499
RXRA	PPARG	1	1	BioGRID:10854698;BioGRID:10882139;BioGRID:12591919;BioGRID:12763030;BioGRID:17579352;BioGRID:17980149;BioGRID:19043829;BioGRID:21833030;BioGRID:23275339;BioGRID:26260846;BioGRID:31547433;BioGRID:7838715;BioGRID:9065481;BioGRID:9568716;DIP:19043829;DIP:19047629;DIP:21478865;HPRD:10854698;HPRD:10882139;HPRD:12966085;HPRD:16504037;HPRD:7838715;IntAct:19047629;IntAct:21478865;Lit-BM-17:10854698;Lit-BM-17:10882139;Lit-BM-17:11877444;Lit-BM-17:12591919;Lit-BM-17:12763030;Lit-BM-17:14587029;Lit-BM-17:15888456;Lit-BM-17:17312272;Lit-BM-17:17579352;Lit-BM-17:17980149;Lit-BM-17:18217139;Lit-BM-17:19043829;Lit-BM-17:19047629;Lit-BM-17:19147680;Lit-BM-17:21478865;Lit-BM-17:21833030;Lit-BM-17:22205725;Lit-BM-17:22363753;Lit-BM-17:23275339;Lit-BM-17:23711995;Lit-BM-17:25609649;Lit-BM-17:26260846;Lit-BM-17:7838715;Lit-BM-17:9065481;Lit-BM-17:9121466;Lit-BM-17:9568716;SIGNOR:11237216;SignaLink3:10935544;SignaLink3:23331499
RXRA	NR1H3	1	1	HPRD:12117567;HPRD:15604093;HPRD:9013544;IntAct:15722453;Lit-BM-17:15604093;Lit-BM-17:20682316;Lit-BM-17:8621574;SignaLink3:10890879;SignaLink3:12117567;SignaLink3:15604093;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9013544
RXRB	PPARG	1	1	HPRD:15604093;InnateDB:20211142;IntAct:20211142;Lit-BM-17:15604093;Lit-BM-17:22205725;Lit-BM-17:25609649;SIGNOR:10882139;SIGNOR:11237216;SignaLink3:10882139;SignaLink3:15604093;SignaLink3:18988627;SignaLink3:23331499
NR2F2	RXRA	1	1	SIGNOR:10900149;SignaLink3:10900149;SignaLink3:23331499;SignaLink3:8119938
NR0B2	ESR1	1	1	BioGRID:11861507;HPRD:11861507;HPRD:9773978;Lit-BM-17:11861507;Lit-BM-17:9773978;SIGNOR:11861507;SignaLink3:11861507;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9773978
AR	ESR1	1	1	CancerCellMap:11000528;HPRD:12389206;NetPath:11000528;NetPath:11032808;SignaLink3:11000528;SignaLink3:12389206;SignaLink3:18988627;SignaLink3:23331499
NR0B1	NR5A1	1	1	HPRD:14963109;InnateDB:25416956;IntAct:25416956;IntAct:25910212;IntAct:32296183;Lit-BM-17:11459805;Lit-BM-17:11713202;Lit-BM-17:14963109;SignaLink3:11713202;SignaLink3:12482977;SignaLink3:14963109;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499
